Date,Value
2012-01-15 21:16:45.200303,4
2012-01-15 21:25:37.896922,5
2012-01-15 21:35:24.907151,4
2012-01-15 21:35:55.210725,3
2012-01-15 21:37:43.308114,2
2012-01-15 21:38:00.566597,1
2012-01-15 21:50:19.974543,2
2012-01-15 21:54:59.640668,1
2012-01-15 21:58:35.220477,2
2012-01-15 21:59:02.686657,1
2012-01-15 21:59:34.767652,2
2012-01-15 22:28:50.901292,1
2012-01-15 22:32:50.954425,0
2012-01-16 07:32:07.865873,1
2012-01-16 07:47:50.530364,2
2012-01-16 07:49:18.203437,3
2012-01-16 07:56:54.945701,2
2012-01-16 08:22:39.940696,3
2012-01-16 08:23:59.181140,2
2012-01-16 08:54:52.198945,1
2012-01-16 08:56:05.543540,0
2012-01-16 11:06:01.382083,1
2012-01-16 11:09:08.513119,2
2012-01-16 11:17:20.313688,3
2012-01-16 11:17:21.329804,4
2012-01-16 11:28:31.615065,3
2012-01-16 11:29:11.689433,4
2012-01-16 12:05:45.797513,5
2012-01-16 12:06:46.401539,4
2012-01-16 12:25:02.214884,3
2012-01-16 12:25:29.308396,2
2012-01-16 14:22:10.479102,1
2012-01-16 14:22:11.630554,0
2012-01-16 14:30:41.930049,1
2012-01-16 14:31:46.193933,0
2012-01-16 16:31:29.305141,1
2012-01-16 16:31:30.659667,2
2012-01-16 16:32:19.320443,3
2012-01-16 16:45:51.320571,2
2012-01-16 17:05:07.546426,1
2012-01-16 17:05:08.140486,0
2012-01-16 17:05:24.665534,1
2012-01-16 19:13:32.447595,2
2012-01-16 19:38:16.838605,3
2012-01-16 19:40:48.644336,2
2012-01-16 20:54:40.550445,3
2012-01-16 20:54:42.601440,4
2012-01-16 21:53:36.500305,3
2012-01-16 21:55:02.103527,2
2012-01-16 21:55:45.485703,3
2012-01-16 21:56:55.823541,2
2012-01-16 22:12:09.520098,1
2012-01-16 22:13:14.220678,2
2012-01-16 22:38:37.595721,1
2012-01-16 22:44:44.501560,0
2012-01-17 07:32:56.459447,1
2012-01-17 07:44:53.134541,2
2012-01-17 07:46:22.732777,3
2012-01-17 07:46:26.231189,4
2012-01-17 07:52:51.870325,5
2012-01-17 08:18:31.856247,6
2012-01-17 09:00:32.964680,5
2012-01-17 09:21:59.753264,4
2012-01-17 10:34:35.097032,5
2012-01-17 10:51:57.267177,4
2012-01-17 10:52:11.504752,5
2012-01-17 10:52:41.136831,4
2012-01-17 15:24:41.505472,5
2012-01-17 15:26:21.057957,4
2012-01-17 17:05:34.273609,5
2012-01-17 17:07:47.604865,4
2012-01-17 17:10:06.714729,3
2012-01-17 21:59:53.178023,4
2012-01-17 22:00:42.234529,5
2012-01-17 22:02:19.323509,4
2012-01-17 22:02:29.347172,5
2012-01-17 22:09:21.714169,4
2012-01-17 22:09:25.409402,3
2012-01-17 22:10:24.963855,2
2012-01-17 22:10:36.559647,1
2012-01-17 22:24:09.351881,2
2012-01-17 22:28:50.365973,1
2012-01-17 22:29:49.753773,2
2012-01-17 22:59:17.808006,1
2012-01-17 23:05:18.215260,0
2012-01-18 07:33:38.743578,1
2012-01-18 07:47:54.008567,2
2012-01-18 07:49:48.410242,3
2012-01-18 07:57:38.873376,2
2012-01-18 08:25:56.475468,3
2012-01-18 08:27:18.135147,2
2012-01-18 08:43:41.510630,1
2012-01-18 08:44:14.137968,0
2012-01-18 08:53:11.863115,1
2012-01-18 10:23:11.880097,2
2012-01-18 10:33:44.163188,3
2012-01-18 10:36:17.086317,2
2012-01-18 10:37:16.940326,3
2012-01-18 11:14:05.160423,4
2012-01-18 11:22:51.039734,3
2012-01-18 15:17:01.951984,4
2012-01-18 15:19:21.492492,3
2012-01-18 15:39:49.443726,2
2012-01-18 15:40:17.040307,1
2012-01-18 15:40:49.548406,2
2012-01-18 15:40:52.642066,3
2012-01-18 16:03:46.055705,4
2012-01-18 16:05:38.956205,3
2012-01-18 16:06:35.608079,2
2012-01-18 16:06:39.968385,1
2012-01-18 16:08:06.527138,2
2012-01-18 16:12:58.166616,1
2012-01-18 20:44:21.228905,2
2012-01-18 20:57:19.257843,1
2012-01-18 20:57:36.440140,2
2012-01-18 20:59:19.427284,3
2012-01-18 21:01:33.619592,2
2012-01-18 21:01:51.262240,1
2012-01-18 21:03:23.816645,2
2012-01-18 21:03:44.773318,1
2012-01-18 21:17:36.533910,2
2012-01-18 21:22:10.530632,1
2012-01-18 21:24:53.527889,2
2012-01-18 21:54:52.016080,1
2012-01-18 21:59:08.305720,0
2012-01-19 05:33:57.257377,1
2012-01-19 05:52:19.333444,0
2012-01-19 07:32:31.715912,1
2012-01-19 07:48:04.664388,2
2012-01-19 07:57:41.964624,1
2012-01-19 08:22:25.963494,2
2012-01-19 08:23:33.896498,1
2012-01-19 08:35:59.458231,2
2012-01-19 08:36:51.380295,1
2012-01-19 08:53:02.035047,0
2012-01-19 10:25:26.951762,1
2012-01-19 11:16:40.036020,2
2012-01-19 11:17:50.726271,3
2012-01-19 11:23:51.839417,4
2012-01-19 11:34:59.914891,3
2012-01-19 12:26:32.577898,4
2012-01-19 12:27:41.420308,3
2012-01-19 12:58:28.375445,2
2012-01-19 12:59:43.306739,3
2012-01-19 14:46:53.151670,4
2012-01-19 14:53:06.724760,3
2012-01-19 14:53:27.471277,2
2012-01-19 16:28:26.455007,3
2012-01-19 16:44:15.808793,2
2012-01-19 21:23:19.970605,3
2012-01-19 21:23:20.278930,2
2012-01-19 21:23:21.533222,3
2012-01-19 21:27:55.041682,2
2012-01-19 21:36:33.760746,1
2012-01-19 21:40:04.948415,2
2012-01-19 21:40:06.037271,3
2012-01-19 21:40:20.307745,2
2012-01-19 21:54:07.888806,1
2012-01-19 21:56:07.727502,2
2012-01-19 22:23:14.445319,1
2012-01-19 22:26:39.454958,0
2012-01-20 07:36:22.263972,1
2012-01-20 07:50:59.840607,2
2012-01-20 07:55:50.484675,1
2012-01-20 07:57:01.224339,2
2012-01-20 08:22:02.621481,3
2012-01-20 08:22:53.540475,2
2012-01-20 08:38:02.520581,1
2012-01-20 08:38:48.761610,0
2012-01-20 08:42:02.176864,1
2012-01-20 10:54:01.210129,2
2012-01-20 10:56:06.556854,1
2012-01-20 10:56:43.017151,2
2012-01-20 11:28:38.258595,3
2012-01-20 11:30:15.395172,2
2012-01-20 11:48:07.896275,1
2012-01-20 13:13:52.196701,2
2012-01-20 15:22:33.922983,3
2012-01-20 15:23:51.114262,2
2012-01-20 16:31:26.250814,3
2012-01-20 16:32:44.390782,2
2012-01-20 17:00:31.662532,1
2012-01-20 19:23:07.555174,2
2012-01-20 19:23:07.663221,1
2012-01-20 19:23:10.234681,2
2012-01-20 19:24:46.197848,3
2012-01-20 19:26:32.331563,2
2012-01-20 21:10:34.416797,3
2012-01-20 21:12:00.604271,4
2012-01-20 21:21:46.904792,3
2012-01-20 21:26:21.184054,2
2012-01-20 21:26:44.710601,1
2012-01-20 21:39:27.980621,2
2012-01-20 21:44:17.626659,1
2012-01-20 21:46:52.705645,2
2012-01-20 22:19:25.633943,1
2012-01-20 22:22:57.139483,0
2012-01-21 07:32:46.359374,1
2012-01-21 07:50:18.453625,2
2012-01-21 07:55:15.914448,1
2012-01-21 07:55:41.379935,2
2012-01-21 08:16:02.882155,3
2012-01-21 08:16:57.445397,2
2012-01-21 08:45:56.559302,1
2012-01-21 08:46:23.953591,0
2012-01-21 10:36:47.749147,1
2012-01-21 10:37:54.360555,0
2012-01-21 12:33:53.200683,1
2012-01-21 12:35:34.540502,0
2012-01-21 12:35:38.096900,1
2012-01-21 12:36:54.080735,0
2012-01-21 15:13:54.721793,1
2012-01-21 15:29:57.592410,0
2012-01-21 15:30:14.999399,1
2012-01-21 15:41:17.641709,2
2012-01-21 16:17:16.718789,3
2012-01-21 16:18:44.080559,2
2012-01-21 16:46:38.626740,3
2012-01-21 16:47:44.125915,4
2012-01-21 17:00:04.797089,3
2012-01-21 17:16:36.665242,4
2012-01-21 19:19:48.430160,5
2012-01-21 19:20:59.420360,4
2012-01-21 19:24:23.103858,3
2012-01-21 19:26:58.635254,2
2012-01-21 22:02:55.852962,3
2012-01-21 22:04:07.940068,4
2012-01-21 22:12:45.691576,3
2012-01-21 22:13:20.881289,2
2012-01-21 22:14:18.598416,1
2012-01-21 22:25:02.998285,2
2012-01-21 22:28:37.495381,1
2012-01-21 22:31:23.467242,2
2012-01-21 22:58:32.628915,1
2012-01-21 23:02:18.349942,0
2012-01-22 07:32:46.689932,1
2012-01-22 07:46:06.298970,2
2012-01-22 07:47:42.938463,3
2012-01-22 07:56:22.738928,4
2012-01-22 08:15:14.022787,5
2012-01-22 09:04:26.496066,4
2012-01-22 09:23:47.566543,3
2012-01-22 09:24:10.829811,2
2012-01-22 09:27:34.353874,3
2012-01-22 10:59:14.180342,4
2012-01-22 11:00:32.404591,3
2012-01-22 11:09:57.686571,2
2012-01-22 11:09:58.492918,1
2012-01-22 11:10:49.399345,2
2012-01-22 11:28:42.427975,3
2012-01-22 11:38:40.729684,2
2012-01-22 11:39:07.316400,1
2012-01-22 13:02:23.143975,2
2012-01-22 13:36:50.675736,1
2012-01-22 13:38:46.856192,0
2012-01-22 13:38:48.606082,1
2012-01-22 16:34:51.167445,2
2012-01-22 16:37:28.388968,1
2012-01-22 16:37:41.263203,2
2012-01-22 16:40:10.260564,3
2012-01-22 16:40:10.490109,4
2012-01-22 16:53:32.128761,3
2012-01-22 16:53:47.597279,2
2012-01-22 16:54:22.815512,3
2012-01-22 16:55:43.557976,2
2012-01-22 20:36:12.051749,3
2012-01-22 20:36:12.993603,4
2012-01-22 20:36:51.669022,5
2012-01-22 20:37:05.006203,6
2012-01-22 21:13:04.608640,7
2012-01-22 21:32:52.544374,6
2012-01-22 21:32:53.890836,5
2012-01-22 21:50:23.590596,4
2012-01-22 21:51:44.008175,3
2012-01-22 21:52:33.148704,2
2012-01-22 22:05:51.040584,1
2012-01-22 22:07:08.623531,2
2012-01-22 22:29:29.860117,1
2012-01-22 22:34:44.049395,0
2012-01-23 07:32:31.696939,1
2012-01-23 07:43:30.718132,2
2012-01-23 07:44:46.614599,3
2012-01-23 07:44:47.783298,4
2012-01-23 07:52:10.310404,3
2012-01-23 07:52:11.634282,2
2012-01-23 08:15:39.165489,3
2012-01-23 08:16:57.623068,2
2012-01-23 08:58:32.118295,1
2012-01-23 08:58:55.103491,0
2012-01-23 10:40:39.065405,1
2012-01-23 10:52:55.389102,2
2012-01-23 11:34:09.905317,3
2012-01-23 11:35:50.169836,2
2012-01-23 11:56:27.735691,1
2012-01-23 13:15:09.977687,0
2012-01-23 13:15:35.274302,1
2012-01-23 13:16:05.811313,0
2012-01-23 16:19:47.595373,1
2012-01-23 16:19:48.200797,2
2012-01-23 16:41:08.075050,3
2012-01-23 16:45:11.505602,2
2012-01-23 16:45:41.778875,3
2012-01-23 16:46:30.986855,2
2012-01-23 16:46:32.567953,3
2012-01-23 17:10:10.672375,2
2012-01-23 17:10:12.084949,1
2012-01-23 17:10:28.716926,2
2012-01-23 20:58:03.924689,3
2012-01-23 20:58:34.545367,4
2012-01-23 21:00:20.939205,3
2012-01-23 21:00:22.186125,4
2012-01-23 21:01:00.640513,5
2012-01-23 21:06:13.266895,4
2012-01-23 21:26:55.304359,5
2012-01-23 21:51:07.264178,4
2012-01-23 21:51:38.118232,3
2012-01-23 21:52:24.489174,2
2012-01-23 22:05:09.633254,3
2012-01-23 22:08:02.475463,2
2012-01-23 22:37:48.615688,3
2012-01-23 22:38:29.488838,4
2012-01-23 22:38:47.108226,3
2012-01-23 22:39:58.866165,2
2012-01-23 22:40:01.617653,1
2012-01-23 22:40:59.478269,0
2012-01-24 07:33:11.306866,1
2012-01-24 07:48:51.361986,2
2012-01-24 07:48:54.879709,3
2012-01-24 07:54:06.010791,2
2012-01-24 07:54:06.377168,1
2012-01-24 07:55:30.656923,2
2012-01-24 07:55:32.998899,3
2012-01-24 08:43:57.078617,4
2012-01-24 08:47:53.003468,3
2012-01-24 09:23:33.670151,2
2012-01-24 09:37:56.524454,3
2012-01-24 09:39:21.337748,2
2012-01-24 09:44:55.148541,1
2012-01-24 09:45:15.035070,0
2012-01-24 10:02:11.399775,1
2012-01-24 10:09:15.569208,2
2012-01-24 10:10:37.149539,1
2012-01-24 10:12:55.651194,2
2012-01-24 10:37:57.930573,1
2012-01-24 10:46:38.771234,2
2012-01-24 10:47:59.266104,1
2012-01-24 10:49:48.420014,2
2012-01-24 10:51:08.609545,1
2012-01-24 13:37:41.568444,2
2012-01-24 14:03:05.154758,1
2012-01-24 14:04:16.757923,2
2012-01-24 14:15:18.393946,1
2012-01-24 16:36:02.119361,2
2012-01-24 16:37:45.544355,1
2012-01-24 16:46:18.775000,2
2012-01-24 16:46:20.271854,3
2012-01-24 17:14:23.285701,2
2012-01-24 17:14:24.500291,1
2012-01-24 20:41:50.194707,2
2012-01-24 20:41:51.299879,3
2012-01-24 21:15:46.966912,2
2012-01-24 21:15:47.553540,1
2012-01-24 21:18:02.118154,2
2012-01-24 21:19:58.400289,3
2012-01-24 21:27:56.633942,4
2012-01-24 21:36:33.570563,3
2012-01-24 21:36:47.990263,4
2012-01-24 21:38:05.365932,3
2012-01-24 21:39:14.145711,2
2012-01-24 21:40:13.581658,3
2012-01-24 21:56:29.345370,2
2012-01-24 22:28:34.196270,1
2012-01-24 22:34:13.988299,0
2012-01-25 07:33:05.682099,1
2012-01-25 07:51:25.061965,2
2012-01-25 07:59:18.251416,3
2012-01-25 08:22:39.785776,4
2012-01-25 08:24:13.285077,3
2012-01-25 08:36:15.337308,4
2012-01-25 08:37:42.299497,3
2012-01-25 08:42:13.964509,2
2012-01-25 08:42:50.216532,1
2012-01-25 08:53:45.227017,0
2012-01-25 08:56:07.078373,1
2012-01-25 10:25:41.238958,0
2012-01-25 10:40:13.966789,1
2012-01-25 11:16:45.989247,2
2012-01-25 11:16:46.216634,3
2012-01-25 11:18:15.452091,2
2012-01-25 11:18:17.705140,3
2012-01-25 11:18:18.848506,2
2012-01-25 11:44:00.236443,1
2012-01-25 11:44:27.341954,0
2012-01-25 13:33:41.537103,1
2012-01-25 13:54:31.772914,0
2012-01-25 13:54:48.645715,1
2012-01-25 13:57:12.864483,0
2012-01-25 15:49:22.053255,1
2012-01-25 15:58:48.850508,2
2012-01-25 16:00:05.679550,1
2012-01-25 16:10:39.363904,2
2012-01-25 16:17:16.220810,3
2012-01-25 17:02:47.568273,2
2012-01-25 17:03:36.760348,1
2012-01-25 20:44:10.548809,2
2012-01-25 20:44:12.442901,3
2012-01-25 20:45:06.729877,4
2012-01-25 20:47:13.210498,3
2012-01-25 20:47:58.267800,4
2012-01-25 21:47:56.625125,5
2012-01-25 21:56:18.484578,4
2012-01-25 21:57:47.070057,3
2012-01-25 21:58:49.393995,4
2012-01-25 21:59:04.931741,3
2012-01-25 21:59:29.368295,2
2012-01-25 22:16:30.580542,1
2012-01-25 22:17:31.775998,2
2012-01-25 22:41:28.230084,1
2012-01-25 22:46:52.829236,0
2012-01-26 07:32:17.173210,1
2012-01-26 07:44:32.210159,2
2012-01-26 07:48:32.379931,1
2012-01-26 08:01:10.523527,2
2012-01-26 08:27:21.384743,3
2012-01-26 08:28:26.075787,2
2012-01-26 08:51:54.830025,1
2012-01-26 10:16:48.545233,2
2012-01-26 10:21:42.635863,3
2012-01-26 10:25:08.753935,2
2012-01-26 10:26:10.570109,3
2012-01-26 10:26:34.337085,2
2012-01-26 11:42:53.440027,3
2012-01-26 11:44:04.875149,2
2012-01-26 11:45:00.719777,1
2012-01-26 11:55:17.770841,2
2012-01-26 11:58:21.048984,3
2012-01-26 12:38:20.968338,2
2012-01-26 12:57:27.098662,1
2012-01-27 13:40:40.870934,2
2012-01-27 13:40:42.791023,1
2012-01-27 14:49:42.992564,2
2012-01-27 15:03:04.780408,1
2012-01-27 15:04:14.337976,2
2012-01-27 15:04:44.489944,1
2012-01-27 15:05:07.648581,0
2012-01-27 15:05:42.302066,1
2012-01-27 15:08:00.760482,0
2012-01-27 15:35:31.015146,1
2012-01-27 15:42:43.409100,0
2012-01-27 16:11:24.260206,1
2012-01-27 16:30:52.322240,0
2012-01-27 16:31:29.242341,1
2012-01-27 16:36:54.568604,0
2012-01-27 16:37:02.517851,1
2012-01-27 16:38:44.115761,2
2012-01-27 16:41:41.215590,3
2012-01-27 18:43:48.030965,2
2012-01-27 20:45:29.285764,3
2012-01-27 20:53:23.471755,4
2012-01-27 20:58:56.522379,5
2012-01-27 21:10:49.085634,4
2012-01-27 21:11:57.789733,3
2012-01-27 21:12:11.214486,2
2012-01-27 21:12:37.666287,3
2012-01-27 21:13:35.444779,2
2012-01-27 21:17:57.109670,3
2012-01-27 21:29:39.149027,2
2012-01-27 22:02:13.314710,1
2012-01-27 22:08:35.613135,0
2012-01-28 06:58:13.934597,1
2012-01-28 07:10:24.035670,2
2012-01-28 07:15:29.262952,1
2012-01-28 07:15:46.939378,2
2012-01-28 07:16:15.383824,3
2012-01-28 07:40:09.334129,4
2012-01-28 07:42:59.859099,3
2012-01-28 07:59:19.766316,2
2012-01-28 07:59:49.015237,1
2012-01-28 11:54:22.052911,2
2012-01-28 12:05:50.415727,1
2012-01-28 12:43:31.093666,2
2012-01-28 12:45:55.073801,1
2012-01-28 14:22:42.715269,2
2012-01-28 14:24:42.633043,1
2012-01-28 15:27:43.262317,2
2012-01-28 15:35:44.053336,3
2012-01-28 16:00:12.437865,4
2012-01-28 16:01:11.998512,3
2012-01-28 16:16:19.073139,2
2012-01-28 16:16:41.761651,1
2012-01-28 16:17:00.714500,2
2012-01-28 20:41:13.038272,3
2012-01-28 20:46:49.635493,4
2012-01-28 20:57:11.236903,3
2012-01-28 20:57:23.624184,4
2012-01-28 20:59:14.644117,3
2012-01-28 20:59:30.569901,2
2012-01-28 21:00:39.667601,1
2012-01-28 21:01:00.630864,2
2012-01-28 21:03:04.412130,1
2012-01-28 21:03:13.922778,2
2012-01-28 21:15:02.060416,1
2012-01-28 21:17:38.506501,2
2012-01-28 21:48:01.924335,1
2012-01-28 21:51:08.580833,0
2012-01-29 06:59:46.037586,1
2012-01-29 07:12:32.913440,2
2012-01-29 07:12:34.321862,3
2012-01-29 07:22:04.980778,2
2012-01-29 07:22:42.241750,3
2012-01-29 08:21:27.690110,4
2012-01-29 08:23:07.432555,3
2012-01-29 08:41:51.828439,2
2012-01-29 08:42:10.085540,1
2012-01-29 08:45:27.800502,0
2012-01-29 08:45:53.065348,1
2012-01-29 12:45:11.761870,2
2012-01-29 12:46:58.280049,1
2012-01-29 13:00:52.600439,2
2012-01-29 13:09:58.227829,1
2012-01-29 16:09:32.292018,2
2012-01-29 16:11:54.952397,1
2012-01-29 16:13:52.418009,2
2012-01-29 16:26:28.526190,1
2012-01-29 18:47:11.127432,2
2012-01-29 18:48:03.679930,3
2012-01-29 19:01:08.348709,2
2012-01-29 19:02:40.778632,3
2012-01-29 19:06:03.674744,2
2012-01-29 20:14:22.577094,3
2012-01-29 20:31:50.950981,4
2012-01-29 21:04:55.765503,5
2012-01-29 21:07:40.755177,4
2012-01-29 21:08:37.142132,3
2012-01-29 21:09:04.205852,2
2012-01-29 21:09:33.374490,3
2012-01-29 21:10:36.400336,2
2012-01-29 21:20:47.860015,3
2012-01-29 21:26:04.930026,2
2012-01-29 21:56:30.552246,1
2012-01-29 21:59:47.224252,0
2012-01-30 06:59:43.770159,1
2012-01-30 07:14:29.743449,2
2012-01-30 07:19:12.931439,1
2012-01-30 07:19:51.763547,2
2012-01-30 07:42:44.136877,3
2012-01-30 07:43:32.354370,2
2012-01-30 08:10:38.323941,1
2012-01-30 08:11:12.255571,0
2012-01-30 08:12:35.124597,1
2012-01-30 08:15:44.069823,0
2012-01-30 09:32:28.440055,1
2012-01-30 10:20:44.102793,2
2012-01-30 10:20:44.791294,3
2012-01-30 11:03:15.900500,2
2012-01-30 11:03:17.017264,1
2012-01-30 11:09:05.332166,2
2012-01-30 11:18:10.521405,1
2012-01-30 11:19:55.436965,2
2012-01-30 11:56:51.905483,3
2012-01-30 11:58:48.563211,2
2012-01-30 12:17:54.714142,1
2012-01-30 12:18:24.048470,0
2012-01-30 15:41:01.815747,1
2012-01-30 15:54:08.692134,2
2012-01-30 15:54:24.409804,3
2012-01-30 16:12:34.858482,2
2012-01-30 16:13:13.454239,1
2012-01-30 16:13:43.968489,2
2012-01-30 16:36:01.983403,1
2012-01-30 20:09:22.613674,2
2012-01-30 20:22:45.352551,1
2012-01-30 20:26:27.496748,2
2012-01-30 20:28:38.552803,3
2012-01-30 20:29:32.834910,4
2012-01-30 20:35:19.116471,3
2012-01-30 20:55:18.459605,2
2012-01-30 20:55:29.128391,3
2012-01-30 20:56:56.995246,2
2012-01-30 21:01:50.214218,1
2012-01-30 21:04:00.040265,2
2012-01-30 21:04:22.567625,1
2012-01-30 21:17:46.116315,2
2012-01-30 21:21:42.118331,1
2012-01-30 21:24:34.328418,2
2012-01-30 21:54:17.428441,1
2012-01-30 21:57:53.967210,0
2012-01-31 06:59:02.248111,1
2012-01-31 07:15:25.857046,2
2012-01-31 07:42:33.982705,3
2012-01-31 11:46:16.994909,4
2012-01-31 11:47:25.577735,3
2012-01-31 12:36:32.985406,4
2012-01-31 12:37:57.803821,3
2012-01-31 12:59:51.723614,2
2012-01-31 13:11:01.073959,1
2012-01-31 15:55:58.808993,2
2012-01-31 15:58:49.068375,1
2012-01-31 16:29:13.069187,0
2012-01-31 16:29:35.923579,1
2012-01-31 20:12:01.993331,2
2012-01-31 20:12:54.125672,3
2012-01-31 20:12:57.702334,4
2012-01-31 20:40:11.650007,5
2012-01-31 20:46:19.705627,4
2012-01-31 20:46:19.815268,3
2012-01-31 21:03:59.030530,2
2012-01-31 21:06:02.387685,1
2012-01-31 21:16:40.803452,2
2012-01-31 21:19:46.731583,1
2012-01-31 21:24:03.105140,2
2012-01-31 21:56:48.720319,1
2012-01-31 22:00:27.571010,0
2012-02-01 06:58:27.373462,1
2012-02-01 07:11:15.810149,2
2012-02-01 07:15:53.883127,3
2012-02-01 07:16:31.116869,4
2012-02-01 07:43:14.573643,5
2012-02-01 07:44:20.785109,4
2012-02-01 07:56:30.889331,5
2012-02-01 07:57:35.894137,4
2012-02-01 08:05:01.154001,3
2012-02-01 08:06:33.947778,2
2012-02-01 09:35:32.647918,1
2012-02-01 09:37:35.599915,0
2012-02-01 09:37:56.340661,1
2012-02-01 09:38:22.458368,2
2012-02-01 09:51:53.912657,3
2012-02-01 09:53:52.574710,2
2012-02-01 10:29:52.998543,3
2012-02-01 10:31:52.174135,2
2012-02-01 10:55:36.474382,1
2012-02-01 10:56:03.872445,0
2012-02-01 12:33:32.991145,1
2012-02-01 12:35:29.276917,0
2012-02-01 12:38:25.913467,1
2012-02-01 12:45:31.083151,0
2012-02-01 14:57:29.532137,1
2012-02-01 15:19:17.925723,2
2012-02-01 15:21:36.015009,1
2012-02-01 16:10:36.424586,2
2012-02-01 16:32:14.512472,1
2012-02-01 16:32:42.856937,2
2012-02-01 16:35:14.291776,1
2012-02-01 18:33:35.044097,2
2012-02-01 18:53:52.789453,1
2012-02-01 20:41:46.152573,2
2012-02-01 20:42:27.605131,3
2012-02-01 20:43:21.838823,4
2012-02-01 20:44:07.573340,5
2012-02-01 20:50:54.334266,4
2012-02-01 21:09:57.599562,3
2012-02-01 21:12:10.302431,2
2012-02-01 21:12:25.540753,3
2012-02-01 21:13:10.002310,4
2012-02-01 21:21:07.588799,3
2012-02-01 21:21:08.109211,2
2012-02-01 21:22:05.686791,1
2012-02-01 21:32:43.570385,2
2012-02-01 21:35:31.208128,1
2012-02-01 21:36:28.591011,2
2012-02-01 22:02:36.080891,1
2012-02-01 22:09:02.442094,0
2012-02-02 06:58:36.285006,1
2012-02-02 07:11:49.538561,2
2012-02-02 07:16:40.609640,1
2012-02-02 07:24:58.004338,2
2012-02-02 08:09:45.694406,1
2012-02-02 09:45:43.706498,2
2012-02-02 10:41:20.810676,3
2012-02-02 10:44:03.968008,2
2012-02-02 11:08:10.522359,1
2012-02-02 11:24:03.268154,2
2012-02-02 11:25:58.168490,1
2012-02-02 12:36:44.182825,2
2012-02-02 12:40:23.121848,1
2012-02-02 13:45:56.466461,2
2012-02-02 13:51:06.108390,3
2012-02-02 14:05:34.843771,2
2012-02-02 14:05:59.698133,1
2012-02-02 14:07:54.605588,0
2012-02-02 16:11:49.812280,1
2012-02-02 16:16:26.614831,0
2012-02-02 16:16:57.253203,1
2012-02-02 16:17:07.069096,2
2012-02-02 16:35:17.410747,1
2012-02-02 20:13:29.014812,2
2012-02-02 20:13:45.390200,3
2012-02-02 20:15:38.658713,2
2012-02-02 20:21:36.488754,3
2012-02-02 20:22:50.834736,2
2012-02-02 20:37:37.687619,3
2012-02-02 20:40:10.790926,4
2012-02-02 20:40:44.582711,5
2012-02-02 21:03:27.515167,4
2012-02-02 21:05:03.751426,3
2012-02-02 21:05:21.469547,2
2012-02-02 21:05:39.197150,1
2012-02-02 21:06:11.754562,0
2012-02-02 21:06:12.662524,1
2012-02-02 21:06:15.565204,2
2012-02-02 21:07:16.752521,3
2012-02-02 21:08:28.820319,2
2012-02-02 21:08:33.320749,3
2012-02-02 21:22:50.824885,2
2012-02-02 21:27:55.958670,1
2012-02-02 21:28:26.144095,2
2012-02-02 22:08:11.098568,1
2012-02-02 22:11:26.433558,0
2012-02-03 06:51:53.019647,1
2012-02-03 07:11:17.568415,2
2012-02-03 07:15:42.980987,1
2012-02-03 07:16:06.924533,2
2012-02-03 08:08:35.386615,3
2012-02-03 08:10:05.976464,2
2012-02-03 08:30:01.330850,1
2012-02-03 09:46:57.147781,2
2012-02-03 09:47:36.493795,1
2012-02-03 09:53:05.585090,2
2012-02-03 10:10:42.765643,1
2012-02-03 10:11:02.710900,0
2012-02-03 10:12:14.156983,1
2012-02-03 10:12:47.823189,0
2012-02-03 16:02:06.452010,1
2012-02-03 16:04:27.424211,0
2012-02-03 16:05:44.943581,1
2012-02-03 16:26:42.427170,0
2012-02-03 16:26:56.507733,1
2012-02-03 18:31:27.174228,2
2012-02-03 18:44:43.482519,1
2012-02-03 21:06:07.690297,2
2012-02-03 21:06:08.145733,1
2012-02-03 21:06:09.718734,2
2012-02-03 21:06:28.630637,3
2012-02-03 21:08:12.357698,2
2012-02-03 21:08:47.338566,3
2012-02-03 21:34:22.027397,4
2012-02-03 21:35:20.608647,3
2012-02-03 21:35:42.964747,2
2012-02-03 21:36:28.605195,1
2012-02-03 21:36:58.519949,2
2012-02-03 21:37:20.971874,1
2012-02-03 21:52:31.847762,2
2012-02-03 21:56:47.595399,1
2012-02-03 21:59:52.039393,2
2012-02-03 22:26:46.120460,1
2012-02-03 22:30:05.100270,0
2012-02-04 06:58:31.084409,1
2012-02-04 07:18:51.246353,2
2012-02-04 07:41:59.975672,3
2012-02-04 07:43:33.813862,2
2012-02-04 07:59:09.799541,1
2012-02-04 08:00:27.694378,0
2012-02-04 09:17:38.233500,1
2012-02-04 09:29:32.213037,0
2012-02-04 13:50:33.760548,1
2012-02-04 14:21:48.447171,2
2012-02-04 14:23:27.434023,1
2012-02-04 14:54:20.296886,2
2012-02-04 15:16:08.900781,3
2012-02-04 15:20:21.324740,4
2012-02-04 16:11:20.192738,3
2012-02-04 16:13:16.226490,2
2012-02-04 16:13:42.965263,1
2012-02-04 16:14:27.978957,2
2012-02-04 16:36:11.464899,1
2012-02-04 16:36:28.250300,2
2012-02-04 17:10:43.569857,3
2012-02-04 17:12:38.487075,4
2012-02-04 17:13:58.303317,3
2012-02-04 17:15:02.296078,4
2012-02-04 17:21:04.668515,3
2012-02-04 17:21:35.130718,2
2012-02-04 18:31:08.748248,3
2012-02-04 18:31:11.335159,4
2012-02-04 18:31:12.286668,3
2012-02-04 18:34:04.425582,2
